timestamp,namespace,pod,node,cpu_usage,cpu_limit,cpu_request,cpu_throttling,memory_usage,memory_limit,memory_request,memory_rss,network_receive_bytes,network_transmit_bytes,network_errors,restarts,oom_killed,pod_ready,pod_phase,disk_read_bytes,disk_write_bytes,disk_io_errors,pod_scheduled,pod_pending,pod_unschedulable,container_running,container_terminated,container_waiting,pod_uptime_seconds,cpu_utilization_ratio,memory_utilization_ratio,CPU Throttling,High CPU Usage,OOMKilled (Out of Memory),CrashLoopBackOff,ContainerNotReady,PodUnschedulable,NodePressure,ImagePullFailure
2025-04-13T16:40:04.505948,disk-fill-ns,disk-fill-575498fcbf-g4pld,clusterbusters-control-plane,0.0002729812500000002,0.0,0.0,0.0,5427200.0,0.0,0.0,327680.0,1.424,2.824,0.0,0.0,0.0,1.0,0.0,0.0,15.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,104.28500008583069,2.1838500000000015e-05,5427200.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,kube-system,coredns-668d6bf9bc-r4qdh,clusterbusters-control-plane,0.23427320190978337,0.0,0.1,0.0,54738944.0,178257920.0,73400320.0,49807360.0,233.0030869569851,312.9620222587715,0.0,0.0,0.0,1.0,0.0,10361.05882438199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,882.7699999809265,0.018726604572603705,0.30707720588235293,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,kube-system,coredns-668d6bf9bc-r7dnk,clusterbusters-control-plane,0.22811870515993643,0.0,0.1,0.0,49500160.0,178257920.0,73400320.0,41213952.0,223.68282050017956,305.7736866940396,0.0,0.0,0.0,1.0,0.0,6153.413231635508,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,883.7260000705719,0.018222366705756506,0.2776884191176471,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,kube-system,etcd-clusterbusters-control-plane,clusterbusters-control-plane,1.265640009552015,0.0,0.1,0.0,179826688.0,0.0,104857600.0,158171136.0,2576375.50647681,37636.02539445587,0.0,0.0,0.0,1.0,0.0,50081.585060746256,187843.40767807892,0.0,1.0,0.0,0.0,1.0,0.0,0.0,902.0539999008179,0.10114641445365352,179826688.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,kube-system,kindnet-zdd89,clusterbusters-control-plane,6.059956863778517,0.1,0.1,0.0,54558720.0,52428800.0,52428800.0,28106752.0,2580469.7175755794,37814.6004464929,0.0,0.0,0.0,1.0,0.0,71181.45267962365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,897.3480000495911,0.0605680035755367,1.040625,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,kube-system,kube-apiserver-clusterbusters-control-plane,clusterbusters-control-plane,4.34007297578539,0.0,0.25,0.0,1210863616.0,0.0,0.0,1144479744.0,2610369.208009165,39437.23952293604,0.0,0.0,0.0,1.0,0.0,141502.47731846443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,902.7469999790192,0.3524206066043844,1210863616.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,kube-system,kube-controller-manager-clusterbusters-control-plane,clusterbusters-control-plane,0.8844295484418739,0.0,0.2,0.0,214044672.0,0.0,0.0,136761344.0,2705355.583558531,40087.87066510304,0.0,0.0,0.0,1.0,0.0,145635.66053296532,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,903.1589999198914,0.07075436387534992,214044672.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,kube-system,kube-proxy-w9frj,clusterbusters-control-plane,0.049911480810899904,0.0,0.0,0.0,62656512.0,0.0,0.0,36560896.0,2642277.326826353,40168.087104370155,0.0,0.0,0.0,1.0,0.0,57438.85823542523,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,898.5759999752045,0.0040563148773076485,62656512.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,kube-system,kube-scheduler-clusterbusters-control-plane,clusterbusters-control-plane,0.46553428139334935,0.0,0.1,0.0,73330688.0,0.0,0.0,50995200.0,2606752.0747870817,39383.67331183392,0.0,0.0,0.0,1.0,0.0,60296.70019659288,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,903.8629999160767,0.03720973971756356,73330688.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,chaos-exporter-55d9cbd79b-fw8t9,clusterbusters-control-plane,1.6996222275441921,0.225,0.125,0.0,37031936.0,524288000.0,314572800.0,20439040.0,1050.0151130304369,82.53810449551429,0.0,0.0,0.0,1.0,0.0,51917.995203887855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,438.1760001182556,0.016987070128160572,0.0706328125,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,chaos-litmus-auth-server-5b6f8cb56c-75pxv,clusterbusters-control-plane,3.0793034511799813,0.55,0.225,0.0,31367168.0,746586112.0,262144000.0,21164032.0,1970.0393318378296,963.2207736306984,0.0,0.0,0.0,1.0,0.0,28133.856636776614,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,809.4649999141693,0.030763152074793465,0.0420141327247191,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,chaos-litmus-frontend-85df7cd5b-fgzvj,clusterbusters-control-plane,0.5566278078585557,0.55,0.125,0.0,5791744.0,536870912.0,157286400.0,3891200.0,15572.851064509907,1644.7617529443353,0.0,0.0,0.0,1.0,0.0,486.92816545428116,873.9988121857346,0.0,1.0,0.0,0.0,1.0,0.0,0.0,809.7560000419617,0.0055636860077573885,0.0107879638671875,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,chaos-litmus-server-58984f6889-s8d6h,clusterbusters-control-plane,5.964554484868487,0.55,0.225,0.0,64589824.0,746586112.0,262144000.0,39190528.0,19983.429731545584,17938.35991587065,0.0,0.0,0.0,1.0,0.0,60031.922806553135,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,810.0499999523163,0.05862881638577114,0.0865135621488764,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,chaos-mongodb-0,clusterbusters-control-plane,3.9012240489075407,0.0,0.0,0.0,330612736.0,0.0,0.0,298455040.0,4233.059099119439,20696.90886769022,0.0,0.0,0.0,1.0,0.0,53462.58767604912,27006.60402792145,0.0,1.0,0.0,0.0,1.0,0.0,0.0,806.3120000362396,0.3119663337676409,330612736.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,chaos-mongodb-1,clusterbusters-control-plane,3.7707124255830724,0.0,0.0,0.0,214573056.0,0.0,0.0,181542912.0,2861.1922579180423,3335.9064025404605,0.0,0.0,0.0,1.0,0.0,116471.68870329885,25820.278274619828,0.0,1.0,0.0,0.0,1.0,0.0,0.0,749.5280001163483,0.30155237567095383,214573056.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,chaos-mongodb-2,clusterbusters-control-plane,3.75817150815977,0.0,0.0,0.0,225017856.0,0.0,0.0,186118144.0,2524.0397462764236,2880.95104147621,0.0,0.0,0.0,1.0,0.0,103881.74304006317,24833.571200960996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,731.7349998950958,0.3005860963223499,224866304.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,chaos-mongodb-arbiter-0,clusterbusters-control-plane,0.7343977909678377,0.0,0.0,0.0,395558912.0,0.0,0.0,161218560.0,1685.1365491625495,1924.6363655262737,0.0,0.0,0.0,1.0,0.0,6005.3513963575915,8905.496704842479,0.0,1.0,0.0,0.0,1.0,0.0,0.0,810.9400000572205,0.05875182327742702,395558912.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,chaos-operator-ce-856fffc4fd-4ptjk,clusterbusters-control-plane,11.194619997081375,0.225,0.125,0.0,46694400.0,524288000.0,314572800.0,31408128.0,12360.585070928264,1432.9691439005067,0.0,0.0,0.0,1.0,0.0,46856.167355990074,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,440.1930000782013,0.11194619997081376,0.0890625,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,event-tracker-67577b47d8-9rhxq,clusterbusters-control-plane,3.2159109966385255,0.225,0.125,0.0,37597184.0,524288000.0,314572800.0,29007872.0,2944.0771205532565,99.52672848884932,0.0,0.0,0.0,1.0,0.0,25559.59586625269,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,440.3970000743866,0.032159109966385255,0.0717109375,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,pod-bad-chaos-1744542556278-1355177842,clusterbusters-control-plane,0.07750447916666668,0.0,0.0,0.0,,0.0,0.0,,3988.3499999999995,123.62500000000001,0.0,0.0,0.0,1.0,0.0,163669.3333333333,20.48,0.0,1.0,0.0,0.0,0.0,1.0,0.0,54.59500002861023,0.0062003583333333345,0.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,pod-bad-chaos-1744542556278-1960185596,clusterbusters-control-plane,0.0,0.0,0.0,0.0,8466432.0,0.0,0.0,6082560.0,,,,0.0,0.0,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10.793999910354614,0.0,8466432.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,pod-delete-e2dnhcml-runner,clusterbusters-control-plane,0.0,0.0,0.0,0.0,5234688.0,0.0,0.0,3858432.0,,,,,0.0,,1.0,,,0.0,,1.0,0.0,,,,,0.0,5234688.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,subscriber-65f7fbc8f-xpbk8,clusterbusters-control-plane,2.237449998754718,0.225,0.125,0.0,47611904.0,524288000.0,314572800.0,30044160.0,3657.6366184026147,460.53923061822667,0.0,0.0,0.0,1.0,0.0,57703.366776108225,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,441.2460000514984,0.02237449998754718,0.0908125,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,litmus,workflow-controller-85df6c8b4f-bk6q6,clusterbusters-control-plane,9.467173319012243,0.225,0.125,0.0,72310784.0,524288000.0,314572800.0,44335104.0,11355.429545182824,2362.178110721248,0.0,0.0,0.0,1.0,0.0,77393.18612440128,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,441.4300000667572,0.09469932098298553,0.137921875,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,local-path-storage,local-path-provisioner-7dc846544d-tq7f5,clusterbusters-control-plane,0.024266703493656012,0.0,0.0,0.0,32796672.0,0.0,0.0,26697728.0,18.6258421442568,8.755530628777965,0.0,0.0,0.0,1.0,0.0,20646.467086519217,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,889.6180000305176,0.0019413362794924811,32796672.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,monitoring,alertmanager-prometheus-kube-prometheus-alertmanager-0,clusterbusters-control-plane,0.11678977143457826,0.0,0.0,0.0,85774336.0,0.0,209715200.0,67272704.0,321.5725196813979,549.5672404776897,0.0,0.0,0.0,1.0,0.0,57071.60407596863,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,850.8210000991821,0.00934318171476626,85774336.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,monitoring,prometheus-grafana-995866d9b-h5nwr,clusterbusters-control-plane,0.42075508328282263,0.0,0.0,0.0,635875328.0,0.0,0.0,553517056.0,7188.911383089505,312.3507812658743,0.0,0.0,0.0,1.0,0.0,279721.0434775059,673.5487532467689,0.0,1.0,0.0,0.0,1.0,0.0,0.0,873.0439999103546,0.033660406662625805,635875328.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,monitoring,prometheus-kube-prometheus-operator-565cbd8649-2kd49,clusterbusters-control-plane,0.15582485433241827,0.0,0.0,0.0,71860224.0,0.0,0.0,49381376.0,713.6183901203165,871.1325037123229,0.0,0.0,0.0,1.0,0.0,61513.83210467773,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,873.2890000343323,0.012465988346593461,71860224.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,monitoring,prometheus-kube-state-metrics-849c746cf5-88s5t,clusterbusters-control-plane,0.20653296964838483,0.0,0.0,0.0,57511936.0,0.0,0.0,33669120.0,9862.965802152674,16870.82586118983,0.0,0.0,0.0,1.0,0.0,39512.49167961968,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,873.4900000095367,0.016522637571870787,57511936.0,0,0,0,0,0,0,0,0
2025-04-13T16:40:04.505948,monitoring,prometheus-prometheus-kube-prometheus-prometheus-0,clusterbusters-control-plane,2.5144297264934057,0.0,0.0,0.0,509382656.0,0.0,0.0,457883648.0,52518.93920031079,1923.1117881399546,0.0,0.0,0.0,1.0,0.0,78268.65369283201,25139.381373113712,0.0,1.0,0.0,0.0,1.0,0.0,0.0,851.7400000095367,0.20421955458278282,509382656.0,0,0,0,0,0,0,0,0
