timestamp,namespace,pod,node,cpu_usage,cpu_limit,cpu_request,cpu_throttling,memory_usage,memory_limit,memory_request,memory_rss,network_receive_bytes,network_transmit_bytes,network_errors,restarts,oom_killed,pod_ready,pod_phase,disk_read_bytes,disk_write_bytes,disk_io_errors,pod_scheduled,pod_pending,pod_unschedulable,container_running,container_terminated,container_waiting,pod_uptime_seconds,cpu_utilization_ratio,memory_utilization_ratio,CPU Throttling,High CPU Usage,OOMKilled (Out of Memory),CrashLoopBackOff,ContainerNotReady,PodUnschedulable,NodePressure,ImagePullFailure,network_receive_MBps,network_transmit_MBps,disk_read_MBps,disk_write_MBps,alert_score,alert
2025-04-13T17:14:07.491243,kube-system,kube-scheduler-clusterbusters-control-plane,clusterbusters-control-plane,0.9058358249563154,0.0,0.1,0.0,81117184.0,0.0,0.0,50929664.0,44066.52558467633,82174.42436739198,0.0,1.0,0.0,1.0,0.0,286341.99096671026,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2945.555000066757,0.0723890437690139,81117184.0,0,0,0,0,0,0,0,0,1.4267298917321958e-05,2.660538947087172e-05,9.270816619869365e-05,0.0,2,alert
2025-04-13T17:14:07.491243,monitoring,prometheus-kube-prometheus-operator-565cbd8649-2kd49,clusterbusters-control-plane,0.2969553010124053,0.0,0.0,0.0,89415680.0,0.0,0.0,49520640.0,669.1560442986403,865.5027527226092,0.0,1.0,0.0,1.0,0.0,359032.5985499122,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2916.5350000858307,0.0237564240809924,89415680.0,0,0,0,0,0,0,0,0,2.1880654032844995e-07,2.8300971736192815e-07,0.00011739964306259675,0.0,2,alert
2025-04-13T17:14:07.491243,pod-delete-ns,pod-delete-8595bc4b44-4bcwf,clusterbusters-control-plane,0.0,0.0,0.0,0.0,14635008.0,0.0,0.0,12009472.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1949.7799999713895,0.0,14635008.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,alert
2025-04-13T17:14:25.429868,kube-system,kube-controller-manager-clusterbusters-control-plane,clusterbusters-control-plane,1.3002331667281437,0.0,0.2,0.0,164810752.0,0.0,0.0,122953728.0,50661.2948451174,93789.63563111523,0.0,2.0,0.0,1.0,0.0,578882.7275514405,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2962.572000026703,0.1040186533382514,164810752.0,0,0,0,0,0,0,0,0,1.630825368269103e-05,3.0191592523553483e-05,0.00018634672489716011,0.0,2,alert
2025-04-13T17:14:25.429868,kube-system,kube-scheduler-clusterbusters-control-plane,clusterbusters-control-plane,0.8885768707268333,0.0,0.1,0.0,72241152.0,0.0,0.0,50937856.0,48970.20084052014,90816.40664445698,0.0,1.0,0.0,1.0,0.0,314936.00895219116,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2963.016000032425,0.0710648496444182,72241152.0,0,0,0,0,0,0,0,0,1.5761515567364046e-05,2.923010693299555e-05,0.00010136508984288534,0.0,2,alert
2025-04-13T17:14:25.429868,monitoring,prometheus-kube-prometheus-operator-565cbd8649-2kd49,clusterbusters-control-plane,0.2696907106806487,0.0,0.0,0.0,81952768.0,0.0,0.0,48242688.0,667.6261357992739,892.0474814809635,0.0,1.0,0.0,1.0,0.0,419238.49948537006,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2933.713000059128,0.0215752568544519,81952768.0,0,0,0,0,0,0,0,0,2.170280114859519e-07,2.899815940025929e-07,0.00013628360695127102,0.0,2,alert
2025-04-13T17:14:25.429868,pod-delete-ns,pod-delete-8595bc4b44-4bcwf,clusterbusters-control-plane,0.0,0.0,0.0,0.0,14635008.0,0.0,0.0,12009472.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1967.8440001010897,0.0,14635008.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,alert
2025-04-13T17:14:42.319612,kube-system,kube-controller-manager-clusterbusters-control-plane,clusterbusters-control-plane,1.1017920892989383,0.0,0.2,0.0,170303488.0,0.0,0.0,114139136.0,63420.16047745836,107220.97984458036,0.0,2.0,0.0,1.0,0.0,646061.3664593294,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2979.6819999217987,0.088175854085379,170303488.0,0,0,0,0,0,0,0,0,2.0298198999524823e-05,3.4317049490640986e-05,0.00020677781455563345,0.0,2,alert
2025-04-13T17:14:42.319612,kube-system,kube-scheduler-clusterbusters-control-plane,clusterbusters-control-plane,0.7218912156350855,0.0,0.1,0.0,84185088.0,0.0,0.0,49766400.0,61643.16546243297,105608.88269729102,0.0,1.0,0.0,1.0,0.0,406044.5790277783,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2980.2170000076294,0.0577512972508068,84185088.0,0,0,0,0,0,0,0,0,1.9725913812099126e-05,3.3795015266508785e-05,0.0001299349296825663,0.0,2,alert
2025-04-13T17:14:42.319612,monitoring,prometheus-kube-prometheus-operator-565cbd8649-2kd49,clusterbusters-control-plane,0.2179254325150355,0.0,0.0,0.0,81952768.0,0.0,0.0,48242688.0,635.2418403807836,833.8024330496394,0.0,1.0,0.0,1.0,0.0,415219.54130988696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2949.944000005722,0.0174239060274409,81952768.0,0,0,0,0,0,0,0,0,2.0536451806428084e-07,2.6955629169738153e-07,0.00013423448452460623,0.0,2,alert
2025-04-13T17:14:42.319612,pod-delete-ns,pod-delete-8595bc4b44-4bcwf,clusterbusters-control-plane,0.0,0.0,0.0,0.0,14635008.0,0.0,0.0,12009472.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1984.069000005722,0.0,14635008.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,alert
