timestamp,namespace,pod,node,cpu_usage,cpu_limit,cpu_request,cpu_throttling,memory_usage,memory_limit,memory_request,memory_rss,network_receive_bytes,network_transmit_bytes,network_errors,restarts,oom_killed,pod_ready,pod_phase,disk_read_bytes,disk_write_bytes,disk_io_errors,pod_scheduled,pod_pending,pod_unschedulable,container_running,container_terminated,container_waiting,pod_uptime_seconds,cpu_utilization_ratio,memory_utilization_ratio,CPU Throttling,High CPU Usage,OOMKilled (Out of Memory),CrashLoopBackOff,ContainerNotReady,PodUnschedulable,NodePressure,ImagePullFailure,predicted_label,prob_alert,prob_bad,prob_good
2025-04-13T19:41:57.822601,disk-fill-ns,disk-fill-575498fcbf-g4pld,clusterbusters-control-plane,0.003152660256283536,0.0,0.0,0.0,958464.0,0.0,0.0,245760.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,14429.543476582227,28.86680613386396,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11017.454999923706,0.0002519260941283548,958464.0,0,0,0,0,0,0,0,0,good,4.206273843010422e-06,2.509086417367551e-13,0.9999958276748657
2025-04-13T19:41:57.822601,kube-system,coredns-668d6bf9bc-r4qdh,clusterbusters-control-plane,0.2799192906396325,0.0,0.1,0.0,60039168.0,178257920.0,73400320.0,42000384.0,197.70612022868673,279.9034868000673,0.0,0.0,0.0,1.0,0.0,127554.23353133019,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11795.940999984741,0.02235755040939144,0.33681066176470587,0,0,0,0,0,0,0,0,good,1.1100801132262958e-13,2.511521447997419e-19,1.0
2025-04-13T19:41:57.822601,kube-system,coredns-668d6bf9bc-r7dnk,clusterbusters-control-plane,0.2907162513769669,0.0,0.1,0.0,52563968.0,178257920.0,73400320.0,43319296.0,200.9031624613092,289.61084630570343,0.0,0.0,0.0,1.0,0.0,105992.61488209119,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11797.302000045776,0.023151062933556954,0.29487591911764705,0,0,0,0,0,0,0,0,good,1.0157874568610462e-13,2.2690918710582605e-19,1.0
2025-04-13T19:41:57.822601,kube-system,etcd-clusterbusters-control-plane,clusterbusters-control-plane,1.5385892042537275,0.0,0.1,0.0,136794112.0,0.0,104857600.0,111607808.0,1878.5820358399176,11409.535001467162,0.0,0.0,0.0,1.0,0.0,236303.8266216899,140912.53880105377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11817.788000106812,0.12350871186386794,138444800.0,0,0,0,0,0,0,0,0,good,6.810056126871702e-14,4.147506090653542e-17,1.0
2025-04-13T19:41:57.822601,kube-system,kindnet-zdd89,clusterbusters-control-plane,10.487758217954205,0.1,0.1,0.0,45608960.0,52428800.0,52428800.0,27369472.0,2016.586193586915,11999.209834465786,0.0,0.0,0.0,1.0,0.0,355529.9784460913,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11813.71799993515,0.10487758217954206,0.869921875,0,0,0,0,0,0,0,0,good,4.249240959097733e-09,2.0086598603494786e-15,1.0
2025-04-13T19:41:57.822601,kube-system,kube-apiserver-clusterbusters-control-plane,clusterbusters-control-plane,4.7499851606462515,0.0,0.25,0.0,1298817024.0,0.0,0.0,1218805760.0,1980.27758510765,11849.89946122426,0.0,0.0,0.0,1.0,0.0,793992.5226613092,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11819.645999908447,0.3799988128517002,1298817024.0,0,0,0,0,0,0,0,0,good,1.9619490494032776e-12,2.6436495442034528e-15,1.0
2025-04-13T19:41:57.822601,kube-system,kube-controller-manager-clusterbusters-control-plane,clusterbusters-control-plane,1.3053108921809564,0.0,0.2,0.0,193757184.0,0.0,0.0,144629760.0,2451.0392786716184,14899.615365855356,0.0,6.0,0.0,1.0,0.0,617111.0467650928,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11820.302000045776,0.10442487137447651,193757184.0,0,0,0,0,0,0,0,0,good,4.3655186132696144e-09,5.137859700920261e-19,1.0
2025-04-13T19:41:57.822601,kube-system,kube-proxy-w9frj,clusterbusters-control-plane,0.056606491263471156,0.0,0.0,0.0,59490304.0,0.0,0.0,27820032.0,2002.2150878324387,11929.078635618052,0.0,0.0,0.0,1.0,0.0,406489.9979925192,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11816.121000051498,0.004528519301077692,59490304.0,0,0,0,0,0,0,0,0,good,3.4957217676101493e-10,4.48403857447599e-12,1.0
2025-04-13T19:41:57.822601,kube-system,kube-scheduler-clusterbusters-control-plane,clusterbusters-control-plane,0.7135181522395255,0.0,0.1,0.0,83263488.0,0.0,0.0,51245056.0,2086.2484728242866,12295.88918136258,0.0,5.0,0.0,1.0,0.0,355826.33083884325,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11821.446000099182,0.05705183405939329,83263488.0,0,0,0,0,0,0,0,0,good,7.796640666413168e-09,3.253054642553364e-18,1.0
2025-04-13T19:41:57.822601,litmus,chaos-exporter-55d9cbd79b-fw8t9,clusterbusters-control-plane,2.8062780705081827,0.225,0.125,0.0,36823040.0,524288000.0,314572800.0,26292224.0,654.277971792276,48.24193296696448,0.0,0.0,0.0,1.0,0.0,178055.4745361455,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11355.711999893188,0.02806278070508182,0.070234375,0,0,0,0,0,0,0,0,good,3.1721780921367573e-16,1.4466105395444462e-25,1.0
2025-04-13T19:41:57.822601,litmus,chaos-litmus-auth-server-5b6f8cb56c-75pxv,clusterbusters-control-plane,2.6513510812856578,0.55,0.225,0.0,33783808.0,746586112.0,262144000.0,23212032.0,1416.071885220494,535.4906518173564,0.0,0.0,0.0,1.0,0.0,167736.1775081978,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11727.213000059128,0.026513510812856578,0.04525105337078652,0,0,0,0,0,0,0,0,good,1.4794022891910097e-18,1.1090256183849846e-29,1.0
2025-04-13T19:41:57.822601,litmus,chaos-litmus-frontend-85df7cd5b-fgzvj,clusterbusters-control-plane,0.43478109142543864,0.55,0.125,0.0,6352896.0,536870912.0,157286400.0,3883008.0,5931.5775393540025,891.3364872856297,0.0,0.0,0.0,1.0,0.0,6974.319742086904,677.2133964368672,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11727.677999973297,0.004344646082409638,0.01183319091796875,0,0,0,0,0,0,0,0,good,2.4381385459527926e-16,6.036932612679073e-25,1.0
2025-04-13T19:41:57.822601,litmus,chaos-litmus-server-58984f6889-s8d6h,clusterbusters-control-plane,4.665117887563923,0.55,0.225,0.0,83763200.0,746586112.0,262144000.0,62423040.0,8404.665876394956,6968.842719563432,0.0,0.0,0.0,1.0,0.0,235683.17924773236,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11728.276999950409,0.046607133047622686,0.1121949613764045,0,0,0,0,0,0,0,0,good,2.409069028675709e-18,2.4145481513912764e-29,1.0
